,VAR,RMS,IEMG,MAV,LOG,WL,ACC,DASDV,ZC,WAMP,MYOP,FR,MNP,TP,MNF,MDF,PKF,WENT
15,0.0009282954852534209,0.03046797509888368,12.089886965185308,0.024179773930370616,0.16596032640052394,1.886376869717929,0.0037727537394358582,0.004845936864272115,22.0,0.0,0.0,365.5666749954441,0.0009100896152463861,0.23207285188782845,42.38941180014591,31.25,19.53125,0.7952455026300912
16,0.0017650694169566992,0.04202581962395241,16.48653119771091,0.03297306239542182,0.1885535748535221,2.5520807918364694,0.005104161583672938,0.006776956523939062,21.0,0.0,0.0,2549.2776878107456,0.0017325879040252898,0.4418099155264489,41.66723110346372,31.25,27.34375,0.9333994164981376
17,0.004089710180386307,0.06395765447142575,22.938477179537525,0.04587695435907505,0.2148915661116231,4.024400803655501,0.008048801607311003,0.011753626845595302,26.0,0.0,0.0,1234.1873142955337,0.004011207512030295,1.0228579155677253,49.99916769739899,46.875,42.96875,0.9128486514054716
18,0.003434906251602646,0.058609856744494815,20.087007462916237,0.040174014925832474,0.20514161512712706,3.749164229045282,0.007498328458090563,0.01127720577655243,27.0,0.0,0.0,3689.565757260997,0.0033679514568248753,0.8588276214903432,52.094627201671344,50.78125,50.78125,1.2984576640125518
19,0.0007353314610208457,0.027121658395586223,10.867781988086689,0.021735563976173378,0.1588320546968279,2.013877353105633,0.004027754706211266,0.005297571318289812,30.0,0.0,0.0,526.4497923363772,0.0007214008340901809,0.18395721269299614,47.203024066058674,39.0625,31.25,0.9210047226103857
20,0.00024730343058947026,0.015728843012032735,6.4839032785605974,0.012967806557121195,0.12926144836190648,1.3250768617805553,0.0026501537235611105,0.0033123418122308684,32.0,0.0,0.0,245.96343533036935,0.00024263131647962692,0.06187098570230486,54.223605811191696,42.96875,31.25,1.113276714606085
21,0.0004691879805833509,0.02169259671853883,8.33560524558133,0.01667121049116266,0.1405848188487032,1.5558720228692138,0.0031117440457384274,0.004125772779630793,28.0,0.0,0.0,217.05884903260372,0.0004626590546286931,0.11797805893031674,49.49218976030624,42.96875,39.0625,0.9675315686524152
22,0.000616082454947526,0.02483105570929875,9.540159891862672,0.019080319783725343,0.14465949121221436,1.6495375519914572,0.0032990751039829146,0.0043608645124930245,28.0,0.0,0.0,1105.4335300959601,0.0006049689849368323,0.15426709115889223,43.19605979501807,39.0625,39.0625,1.0585527696001824
23,0.0004045373409667575,0.02014134198799602,7.909633023264967,0.015819266046529935,0.13564420677478373,1.3062653852774755,0.002612530770554951,0.0032736794171898957,24.0,0.0,0.0,142.05445558288767,0.0003988052702489889,0.10169534391349216,39.79519322665119,31.25,35.15625,0.6839213920637122
24,0.0010769939874109048,0.03282172197566998,12.671146338676138,0.025342292677352277,0.16478431013600467,1.5572052521436333,0.0031144105042872666,0.004205466414732493,18.0,0.0,0.0,670.3450256119753,0.0010564022550223159,0.2693825750306906,30.909458363379024,23.4375,23.4375,0.5487240177305864
25,0.001381552305948012,0.037170359940842466,15.394562555925486,0.03078912511185097,0.18916716941711553,1.8880489258776627,0.0037760978517553255,0.005081469408028169,17.0,0.0,0.0,1151.0293316682646,0.0013546229575533261,0.34542885417609814,32.918896013314196,27.34375,27.34375,0.7684975291978579
26,0.001121539043767316,0.03351713471675629,13.17811637739684,0.02635623275479368,0.17251541766802808,2.1271366884056873,0.004254273376811375,0.005768602795263348,26.0,0.0,0.0,1056.8172153853195,0.0011031509708055297,0.28130349755541006,43.66224892233621,39.0625,42.96875,1.0249994628429102
27,0.0018189214290690093,0.042775648901714106,15.914056772666019,0.031828113545332035,0.17416395939781829,2.4470087523734327,0.0048940175047468655,0.006577734260375914,30.0,0.0,0.0,1682.9248746505157,0.0018042489614360918,0.4600834851662034,36.67018116921551,31.25,19.53125,0.8821093897645603
28,0.003024706945842622,0.05501339492386076,20.389061417889714,0.040778122835779425,0.19001558531676474,3.014762836858479,0.006029525673716958,0.007893620626177666,32.0,0.0,0.0,1597.5061410894227,0.00296882218979204,0.7570496583969702,36.45110406528018,31.25,19.53125,0.7203234917548279
29,0.003171497074944394,0.056345299251390056,20.79849046623462,0.041596980932469246,0.1973392777575081,3.4104546439854038,0.006820909287970808,0.009155294471474312,34.0,0.0,0.0,428.95308459094184,0.00311568995305444,0.7945009380288822,42.76689158556718,35.15625,23.4375,0.8120203254960219
30,0.003547388922593533,0.059598338381217565,23.568116002369965,0.04713623200473993,0.22305766349859849,3.967507990599858,0.007935015981199715,0.010417448983472775,28.0,0.0,0.0,2099.2407459050796,0.0034866933691163637,0.8891068091246728,46.737805527619976,50.78125,50.78125,1.0172670532594135
31,0.0024194466473669404,0.04918862855755572,17.798673174627663,0.03559734634925533,0.18262267860488546,2.9130921879344815,0.0058261843758689634,0.008296761577931694,25.0,0.0,0.0,317.030019927521,0.0023721234088348087,0.6048914692528762,46.16869323216998,46.875,19.53125,1.1464433074795797
32,0.0006947052402860568,0.026379291827016968,10.12405311725242,0.020248106234504838,0.15073149200537495,1.375139657017161,0.002750279314034322,0.003504311495974352,20.0,0.0,0.0,513.018906600601,0.0006833342754341877,0.17425024023571786,30.512524620455782,23.4375,15.625,0.7426304599420529
33,0.001262730899800196,0.035537784974278105,14.336324546347644,0.028672649092695287,0.18377014236669176,1.537806819553067,0.003075613639106134,0.003902900674633869,14.0,0.0,0.0,183.99032295618196,0.001238357905837867,0.3157812659886561,27.82051212039237,19.53125,11.71875,0.4006599492977968
34,0.01448062126353359,0.120337382074285,43.82268529694299,0.08764537059388598,0.27925268906857714,3.010041830385829,0.006020083660771659,0.008645851031563227,10.0,0.0,0.0,1544.107763752353,0.014197582631812422,3.6203835711121677,17.66820831594354,15.625,11.71875,0.21049605056011764
35,0.020112561607005666,0.14304468660442474,58.90881197487196,0.11781762394974392,0.3420198459603884,4.976003579459462,0.009952007158918924,0.012681644634510852,12.0,0.0,0.0,65.98034218149287,0.02039481379125339,5.200677516769614,19.593307043019248,11.71875,11.71875,0.312596887034318
36,0.11291436844359158,0.3360799350833089,107.79618138005152,0.21559236276010305,0.38211577764071014,7.816242700804237,0.015632485401608474,0.025171115612467494,12.0,0.0,0.032,1742.0374812695122,0.11076885824606199,28.246058852745808,19.101571610861726,15.625,11.71875,0.2706902795661256
37,0.10749759598009011,0.328373625083884,96.22188382619446,0.1924437676523889,0.33830456399793624,6.324025170080969,0.012648050340161938,0.023606871756015325,8.0,0.0,0.032,320.65709433794177,0.10603232355343989,27.038242506127173,19.202025142155446,15.625,11.71875,0.22906659401146437
38,0.0018480326905041154,0.04333707846509972,16.246356182057184,0.03249271236411437,0.18812965832244724,2.380625311273128,0.004761250622546256,0.005845700916260372,22.0,0.0,0.0,124.57612219625933,0.0018700270869135536,0.4768569071629562,28.80240353084466,23.4375,7.8125,0.3411052143929543
39,0.0005092290468255985,0.022568694245372604,9.307463863077572,0.018614927726155146,0.15168080068560702,2.08265923533291,0.00416531847066582,0.005114313503223789,34.0,0.0,0.0,235.6475207688613,0.0004994702818519306,0.1273649218722423,41.64621001147411,39.0625,31.25,0.8318231270640487
40,0.0006192563431721898,0.02490497195720515,9.996158646004798,0.019992317292009596,0.15527989622062024,2.1817163760230303,0.00436343275204606,0.005565883660518516,35.0,0.0,0.0,2408.2865985332755,0.0006090540061025962,0.15530877155616205,46.08435519866057,35.15625,35.15625,1.0261511127042402
41,0.0005359684938564227,0.023170548277325394,9.067165786347841,0.018134331572695683,0.1470622723662858,1.8471453102120095,0.003694290620424019,0.004874275272907715,36.0,0.0,0.0,444.4143648033063,0.000527214504003729,0.1344396985209509,48.17085951206118,39.0625,39.0625,1.1592236134569407
42,0.0007202456078629212,0.02683741720260568,10.425553042305914,0.02085110608461183,0.1547711721832484,1.508121639765162,0.003016243279530324,0.0038639303001181393,25.0,0.0,0.0,237.63148266378013,0.0007061169122639634,0.18005981262731066,35.21762219123759,27.34375,23.4375,0.7043387585261326
43,0.0014987037401796841,0.038720606255137735,15.674693355520148,0.031349386711040296,0.18821329031791376,1.8926517511943486,0.0037853035023886973,0.004889767266367762,17.0,0.0,0.0,837.6751831795306,0.0014704338841117141,0.3749606404484871,31.829865428333186,27.34375,15.625,0.5258156030944021
44,0.002639853733104097,0.051409245904964415,20.865400801019796,0.04173080160203959,0.21223931530960377,3.253737567253117,0.006507475134506234,0.008978638208705788,22.0,0.0,0.0,851.725481149511,0.002594015090032478,0.6614738479582819,44.61698290215362,42.96875,42.96875,1.1424789695577349
45,0.003689598542542122,0.06074278158569995,24.593052449782377,0.04918610489956475,0.22799058183557397,4.23221271830938,0.00846442543661876,0.010906511529119388,26.0,0.0,0.0,1461.5126630408558,0.0036174216854704703,0.9224425297949699,44.61008023154267,39.0625,39.0625,0.9950329973515754
46,0.0028538591008107042,0.05343064995261403,21.090279458813015,0.04218055891762603,0.20893184676513896,3.207849827627292,0.006415699655254584,0.008578205770798292,22.0,0.0,0.0,1591.4096341192997,0.0027997890026115035,0.7139461956659334,38.14169078962498,39.0625,39.0625,0.8280450067351395
47,0.0009821221724844126,0.03134705100695986,11.573348253873064,0.023146696507746128,0.1570697052916877,1.8487120331378337,0.0036974240662756676,0.0052119036382640305,22.0,0.0,0.0,936.1201337546662,0.0009638636194963065,0.24578522297155816,41.279013597697464,39.0625,23.4375,1.0141984046784671
48,0.00038080055444506493,0.019566562547445175,8.04844913911468,0.01609689827822936,0.14542024126640873,1.2833054222206668,0.0025666108444413337,0.003308885384544445,22.0,0.0,0.0,736.1546024172836,0.000377305791231948,0.09621297676414674,37.369103161517145,23.4375,15.625,0.8128425558257849
49,0.00042362466965324426,0.020583194433273444,8.544856282727576,0.01708971256545515,0.14902389482925318,1.2065801461226013,0.0024131602922452026,0.0030319162103471567,18.0,0.0,0.0,277.47954534946456,0.00041540203726005647,0.1059275195013144,33.7221144144755,23.4375,15.625,0.6850487391672044
50,0.00039633023910542976,0.019909895027820756,8.192184474565444,0.01638436894913089,0.1425616752477319,1.2005833789228726,0.002401166757845745,0.003063449875156231,19.0,0.0,0.0,260.1790092011603,0.0003886977053775022,0.09911791487126306,37.18625154220276,27.34375,15.625,0.895574955635206
51,0.001076911708110358,0.032824793111092085,12.641150702757843,0.025282301405515687,0.16420573338699238,1.7401043463376542,0.0034802086926753084,0.004714907046526596,24.0,0.0,0.0,857.5598393925006,0.0010568710474117306,0.2695021170899913,34.58087616331439,23.4375,15.625,0.7183605257815323
52,0.0023568226872183857,0.04856044728367267,19.164917934236836,0.038329835868473675,0.19870867595338057,2.639538868208904,0.005279077736417808,0.0070678284770607615,24.0,0.0,0.0,966.9815471836572,0.0023131185651415805,0.589845234111103,37.19736272875369,27.34375,23.4375,0.8136488959041766
53,0.0033709628190719825,0.05808892302924035,23.59475910528258,0.04718951821056516,0.2249151421450319,3.326392257988564,0.006652784515977128,0.00862091518735521,23.0,0.0,0.0,5346.105725663913,0.0033113768450245577,0.8444010954812622,36.00668909436313,27.34375,19.53125,0.9183939437713974
54,0.0030817139383074997,0.055513202814760215,22.477352616829478,0.04495470523365896,0.21719588452170832,3.582056087450005,0.0071641121749000105,0.009282186180009956,30.0,0.0,0.0,1262.5721423739283,0.0030212911555002153,0.7704292446525549,40.686063145283924,35.15625,15.625,1.0153341800389868
55,0.0025273964605876083,0.05027321881750328,19.98088558979265,0.0399617711795853,0.20734328715652262,3.464752250466839,0.006929504500933679,0.008962765777149263,29.0,0.0,0.0,3377.4379407525535,0.002477836622304249,0.6318483386875835,46.51986722479302,42.96875,31.25,1.158618802137732
56,0.0015754443147774316,0.039718741027863276,14.068872928460928,0.028137745856921855,0.16569007821842002,2.5481770044084495,0.0050963540088168995,0.006894850923184406,31.0,0.0,0.0,918.6338926363453,0.0015486793240665996,0.3949132276369829,44.90676969285848,39.0625,19.53125,0.9078395526118831
57,0.0007178829848734588,0.026799044533740376,10.254610017487883,0.020509220034975767,0.15001800117778577,1.6380299204067346,0.003276059840813469,0.004490044945833831,27.0,0.0,0.0,802.7680673101004,0.0007043956199933436,0.17962088309830263,42.60465852156518,31.25,27.34375,0.9308211617785721
58,0.0006505752906464765,0.025506554287746255,10.516727352506507,0.021033454705013013,0.1599243982561009,1.3888851151862514,0.002777770230372503,0.003621707675359985,22.0,0.0,0.0,1082.246990240444,0.0006378362338984145,0.16264823964409572,36.69268679857893,27.34375,23.4375,0.8641007225927717
59,0.002156587250268499,0.046497235884691186,15.942687924492613,0.03188537584898523,0.17541800277521843,1.912972642824248,0.003825945285648496,0.005627423358148869,21.0,0.0,0.0,6819.484604512368,0.002124775911842759,0.5418178575199035,31.339670396917867,23.4375,23.4375,0.5830472949747738
60,0.003087693069300583,0.05557195403473181,20.7261156108013,0.0414522312216026,0.20054595926871258,2.4257077585308684,0.004851415517061737,0.006785086124739272,17.0,0.0,0.0,1285.9270799024064,0.0030282062666473347,0.7721925979950703,32.32766310631418,23.4375,23.4375,0.7065662167035887
61,0.0012444714724844535,0.035321879545403174,12.186018889247606,0.024372037778495212,0.1552370184272438,1.6552546233971601,0.0033105092467943203,0.004761919711967768,24.0,0.0,0.0,3201.833607096082,0.0012262005842269184,0.3126811489778642,34.64918193196404,27.34375,27.34375,0.6820793871439802
62,0.00036480442837906924,0.01910923082089161,7.892846299895099,0.015785692599790197,0.14016872466086863,1.091937816243034,0.002183875632486068,0.002740994676574113,21.0,0.0,0.0,174.66059224880922,0.0003583364115772694,0.09137578495220369,38.88922174350454,27.34375,27.34375,0.6397654440717608
63,0.0005730658212544052,0.023987547045177065,10.307615518680024,0.020615231037360047,0.16430500239063614,1.2161830396976452,0.0024323660793952903,0.0029710523288182487,12.0,0.0,0.0,754.5537006908668,0.0005663568838610819,0.1444210053845759,31.122547995646173,23.4375,23.4375,0.6191370873211481
64,0.0008977226040065257,0.029962806757752057,12.09767530756934,0.02419535061513868,0.16982092387526115,1.6405220376799807,0.0032810440753599616,0.004348709924869843,17.0,0.0,0.0,2194.271829485946,0.0008802099643201283,0.22445354090163272,38.204352664897826,31.25,23.4375,0.8593011489463044
65,0.001599274687853278,0.04003942153780527,15.470557207625241,0.030941114415250482,0.1809236948497725,2.2563646251705505,0.004512729250341101,0.005988546596667532,20.0,0.0,0.0,3413.7578359791546,0.0015754350173082796,0.4017359294136113,37.936746178289425,31.25,15.625,0.7644953707094393
66,0.0011879945348329357,0.03447384557387691,12.382548567081276,0.024765097134162552,0.15878582684312464,1.8249293997863918,0.0036498587995727836,0.00508861640803841,21.0,0.0,0.0,3222.708696266885,0.0011655748800423558,0.2972215944108007,36.761197690042835,31.25,19.53125,0.8211220650812331
67,0.0004087263318166947,0.020226064845485718,7.88943838702538,0.015778876774050758,0.13387537093529428,1.1902053209594117,0.0023804106419188236,0.0030789545751206205,25.0,0.0,0.0,1633.2200446953925,0.000401423642421566,0.10236302881749933,38.11456096702811,42.96875,15.625,0.9666725823555237
68,0.0005661037808224744,0.023806713390458027,9.653751990135413,0.019307503980270826,0.14702571119721908,1.37447812526766,0.00274895625053532,0.0034452576103145933,23.0,0.0,0.0,2828.9603318643485,0.0005562742495573569,0.141849933637126,35.54630924548481,23.4375,19.53125,0.8272619243143405
69,0.0004891010007427305,0.022165813554547987,8.932224546932929,0.017864449093865857,0.1436742856238323,1.287708717378319,0.0025754174347566382,0.00316756183388842,24.0,0.0,0.0,791.4436097392845,0.0004838170254188362,0.12337334148180323,35.632826018494626,23.4375,23.4375,0.8492496766159072
70,0.0002781127581688474,0.01667943758308316,6.407398543230155,0.01281479708646031,0.12273012901078766,1.0256915715561519,0.0020513831431123036,0.0025913057030473538,31.0,0.0,0.0,1431.3820296797355,0.0002728349694570301,0.06957291721154268,39.75529887158696,31.25,42.96875,0.9053046132366125
71,0.00036431671838401514,0.019088879915725502,7.252896469545682,0.014505792939091364,0.12944629834244087,1.0806259548509525,0.002161251909701905,0.002849468787564047,25.0,0.0,0.0,906.828866377198,0.0003573039789735495,0.09111251463825512,37.118084199630836,31.25,39.0625,0.6767576546587146
72,0.0006316896622052539,0.025158180233643537,10.014588886534256,0.02002917777306851,0.15119892090070247,1.1681361264573065,0.0023362722529146128,0.0030443330944552836,17.0,0.0,0.0,758.5921288340419,0.0006217139606104634,0.15853705995566816,29.06463108761803,23.4375,15.625,0.6968263616171401
73,0.0008210094601337903,0.028725204737610477,10.918478796300654,0.02183695759260131,0.14917925128973603,1.5521688672478666,0.0031043377344957333,0.004268937701784366,24.0,0.0,0.0,646.2679486807383,0.0008129088039852575,0.20729174501624065,35.749370111237546,27.34375,11.71875,0.7854662746324298
74,0.0008501774977829421,0.02918946400974456,11.20778200767531,0.02241556401535062,0.1539009263217908,1.9988899175510548,0.00399777983510211,0.0052245423694220324,27.0,0.0,0.0,1259.5640511827974,0.0008370840992484161,0.21345644530834612,42.78545678688215,31.25,23.4375,1.075692891512446
75,0.0006974380580745654,0.02641938525658399,10.739305441644927,0.021478610883289853,0.16188077750922747,1.5415907986404198,0.0030831815972808397,0.004125811920587716,19.0,0.0,0.0,361.1087104946583,0.000684812983053089,0.1746273106785377,36.27957339581753,23.4375,15.625,0.748366423715194
76,0.0004550894377539415,0.021334447973695304,8.499728290120148,0.016999456580240296,0.14553924561216275,1.1331192369081546,0.0022662384738163094,0.002907164338652355,17.0,0.0,0.0,598.020844657898,0.0004462968526590163,0.11380569742804916,32.34051480620607,23.4375,15.625,0.7380554586450832
77,0.0005061553247287355,0.022497941128453908,8.784443380116922,0.017568886760233843,0.14552385625722514,1.1704896592960965,0.002340979318592193,0.0029224514847591707,18.0,0.0,0.0,231.33255969417633,0.0004962337426594218,0.12653960437815256,32.41122475542628,27.34375,31.25,0.5095963861409895
78,0.0007051336446790023,0.026556563855251517,10.521855304791856,0.021043710609583714,0.15676760981225896,1.3524799904284894,0.002704959980856979,0.003477288038657112,18.0,0.0,0.0,216.43721764673882,0.0006915314063815503,0.1763405086272953,33.88081031144141,27.34375,23.4375,0.6206442923414692
79,0.0008929377493270497,0.02989305649843913,12.114549785709743,0.024229099571419485,0.1627279223603733,1.404145267747031,0.002808290535494062,0.0036373712933045845,18.0,0.0,0.0,147.7726114973783,0.000876702360600226,0.22355910195305764,28.872296120111972,19.53125,19.53125,0.5742883156569639
80,0.0009529510378979245,0.03087659662373298,12.517218350555648,0.025034436701111298,0.16633869890491942,1.3720761360457385,0.002744152272091477,0.003576270901840548,17.0,0.0,0.0,196.65765809248293,0.0009350548088416484,0.23843897625462035,27.20130682748363,15.625,15.625,0.5860722480690029
81,0.0008378340702885939,0.028945375553374873,11.471530577916262,0.022943061155832525,0.16004781486217637,1.4703204642710674,0.0029406409285421347,0.0038920318448086386,22.0,0.0,0.0,421.20705086937164,0.000821405715014158,0.2094584573286103,33.58390998705603,23.4375,15.625,0.68037764186196
82,0.0010834104780937633,0.03291563754461643,12.23833830877317,0.02447667661754634,0.15606058996203018,1.9711259069193159,0.003942251813838632,0.0056140197039160275,31.0,0.0,0.0,1976.3741682561526,0.0010622205292616731,0.2708662349617266,43.28097716391196,35.15625,58.59375,1.0129643659836096
83,0.0010743754888374,0.03280865170370099,11.96591416993364,0.02393182833986728,0.15571655897562336,2.095576587584217,0.004191153175168434,0.005857906151800391,30.0,0.0,0.0,1237.298105902315,0.0010572459169006115,0.26959770880965594,46.87212011491992,35.15625,31.25,0.97789983647465
84,0.0012317048059913964,0.03509964822252974,13.488886049934028,0.026977772099868055,0.17092415825098747,2.1146006547606135,0.004229201309521227,0.005606588919056499,23.0,0.0,0.0,637.5898077764691,0.0012080864440034546,0.30806204322088093,44.92309204726092,39.0625,35.15625,0.8368073792615383
85,0.0013904143667692016,0.03729203362727036,15.253256693902681,0.030506513387805363,0.18718009464735935,2.183717257482736,0.004367434514965472,0.005944816571579753,19.0,0.0,0.0,1268.6455750906944,0.0013636897519009622,0.34774088673474535,42.28058512149459,39.0625,35.15625,1.023388995434564
86,0.000869306892523242,0.02949226179972188,12.305834165203143,0.024611668330406285,0.17554734339811537,1.6409570709352592,0.0032819141418705183,0.004549784743002031,18.0,0.0,0.0,208.69046338323415,0.0008532003472622645,0.21756608855187745,37.86189966218169,27.34375,23.4375,0.7875193399979387
87,0.00040692169015587757,0.020177709273885815,8.230420989322836,0.016460841978645672,0.14837748106171897,1.2798226180740404,0.002559645236148081,0.003297403471573369,22.0,0.0,0.0,785.7455892234082,0.00039936576358117593,0.10183826971319987,40.7802240344188,27.34375,23.4375,0.8629183935158723
88,0.0004436164753684506,0.02106236839015615,8.45398410961634,0.01690796821923268,0.1458875508650058,1.4665778236449953,0.0029331556472899905,0.004035249477990034,26.0,0.0,0.0,833.1603197540837,0.00043493140526284596,0.11090750834202572,47.09832538209547,35.15625,23.4375,1.233773111310439
89,0.0009740415281785931,0.031229674238345297,12.50183760006826,0.02500367520013652,0.17027293160176232,2.6674047633688645,0.005334809526737729,0.007558257721917107,27.0,0.0,0.0,968.0763831122283,0.0009573662008558342,0.2441283812182377,52.72264979210277,39.0625,23.4375,1.3844153176975715
90,0.0014240132482485853,0.037751678970317934,15.060897789859588,0.030121795579719175,0.18376847419367148,3.7153876574496323,0.007430775314899264,0.009797358211479418,32.0,0.0,0.0,528.7176081633803,0.0013983684231436084,0.3565839479016201,54.203568895670465,35.15625,11.71875,1.3993116512013497
91,0.001705311719531511,0.04129994893310413,16.611244392917477,0.033222488785834954,0.19035045346829393,3.937202398417383,0.007874404796834766,0.010439016482785715,37.0,0.0,0.0,208.90823455954992,0.0016725951980373535,0.4265117754995251,47.96114626338711,31.25,15.625,1.3086007224239433
92,0.003506427840409808,0.05938067158259638,23.13162453461179,0.046263249069223585,0.2185343668797052,4.310728560371148,0.008621457120742295,0.011420672601112115,32.0,0.0,0.0,493.5357692880359,0.0034757255691301894,0.8863100201281983,37.9607974445538,27.34375,15.625,1.000492023801246
93,0.006617618914641038,0.08134965640715096,32.227940042375025,0.06445588008475005,0.253447082337188,4.457299310855129,0.008914598621710259,0.011594133082410796,26.0,0.0,0.0,142.76958239435862,0.006488084084035563,1.6544614414290686,33.68222168928001,23.4375,15.625,0.6423999001867569
94,0.021303096962722944,0.14625800907283573,57.557518730122005,0.11511503746024401,0.3263302137925285,5.192179427621691,0.010384358855243383,0.013708627070887165,17.0,0.0,0.0,965.6033682640324,0.021056456472700727,5.369396400538685,22.64077276871584,15.625,11.71875,0.36691752610120004
95,0.04150760041677609,0.2038109891190928,86.50876133267906,0.1730175226653581,0.40955827182416116,7.564452900207552,0.015128905800415104,0.02032925086149775,12.0,0.0,0.0,1274.477472765639,0.04075433952674789,10.392356579320712,26.327034783928497,23.4375,11.71875,0.3830564277591023
96,0.030794659659133198,0.17549851282587864,67.2919665392385,0.134583933078477,0.3352384056315592,6.965112957708352,0.013930225915416703,0.019332354266780195,18.0,0.0,0.0,663.727689475642,0.030200651212244377,7.701166059122316,30.023663470602774,27.34375,35.15625,0.5848573941019789
97,0.11179613341710674,0.33460360870101036,117.34272726925082,0.23468545453850162,0.38953031396287047,11.47598126424569,0.02295196252849138,0.0324167291754977,19.0,0.0,0.0,1444.1253161584073,0.1099205117862964,28.029730505505583,28.515218898949424,23.4375,31.25,0.4216748332783366
98,0.22792258047114733,0.47769825870153426,198.18372965906488,0.3963674593181298,0.5820564521618016,17.894256909915306,0.035788513819830614,0.04505211526110156,13.0,0.0,0.0,1354.5250511345757,0.22398186278230472,57.11537500948771,27.24709544092403,23.4375,19.53125,0.38645487886500074
